place_name,category_name,address_name,place_url,분류
명동관,음식점 > 한식,서울 강남구 대치동 500,http://place.map.kakao.com/19852302,음식점
비야게레로,음식점 > 양식,서울 강남구 삼성동 118-21,http://place.map.kakao.com/27271692,음식점
팔식당,"음식점 > 한식 > 육류,고기",서울 강남구 청담동 50-11,http://place.map.kakao.com/674004813,음식점
서울선릉과정릉,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",서울 강남구 삼성동 131,http://place.map.kakao.com/26967382,관광명소
양재천,"여행 > 관광,명소 > 하천",서울 강남구 도곡동,http://place.map.kakao.com/17154013,관광명소
서울둘레길 9코스 자연생태 유람길,"여행 > 관광,명소 > 도보여행 > 둘레길 > 서울둘레길",서울 강남구 개포동 산 53-1,http://place.map.kakao.com/1302631567,관광명소
대모산,"여행 > 관광,명소 > 산",서울 강남구 일원동,http://place.map.kakao.com/10241368,관광명소
세븐럭카지노 강남코엑스점,"여행 > 관광,명소 > 카지노",서울 강남구 삼성동 159,http://place.map.kakao.com/680578720,관광명소
스머프매직포레스트,"여행 > 관광,명소 > 테마파크",서울 강남구 역삼동 616-14,http://place.map.kakao.com/218343539,관광명소
양재천 벚꽃길,"여행 > 관광,명소 > 도보여행",서울 강남구 도곡동 468,http://place.map.kakao.com/1302325998,관광명소
코엑스 동문광장,"여행 > 관광,명소 > 광장",서울 강남구 삼성동 159-9,http://place.map.kakao.com/799901555,관광명소
대모산 무장애나눔길,"여행 > 관광,명소 > 도보여행 > 무장애나눔길",서울 강남구 일원동 산 52-15,http://place.map.kakao.com/1267837419,관광명소
수서역 만남의 광장,"여행 > 관광,명소 > 광장",서울 강남구 수서동 727,http://place.map.kakao.com/589875352,관광명소
맨발황톳길,"여행 > 관광,명소 > 도보여행",서울 강남구 대치동 504-4,http://place.map.kakao.com/1130198682,관광명소
압구정지,"여행 > 관광,명소 > 문화유적",서울 강남구 압구정동 455,http://place.map.kakao.com/7996076,관광명소
대모산둘레길,"여행 > 관광,명소 > 도보여행 > 둘레길",서울 강남구 수서동,http://place.map.kakao.com/1575989499,관광명소
전주이씨 광평대군파묘역,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",서울 강남구 수서동 산 10-1,http://place.map.kakao.com/8084508,관광명소
세곡천,"여행 > 관광,명소 > 하천",서울 강남구 세곡동,http://place.map.kakao.com/7951023,관광명소
선릉 성종왕비정현왕후릉,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",서울 강남구 삼성동 135-4,http://place.map.kakao.com/17952025,관광명소
청담도로공원 한강종합개발기념비,"여행 > 관광,명소 > 문화유적 > 탑,비석",서울 강남구 삼성동 80-4,http://place.map.kakao.com/17807599,관광명소
코엑스 K-POP광장,"여행 > 관광,명소 > 광장",서울 강남구 삼성동 159-9,http://place.map.kakao.com/77180468,관광명소
성임헤드스파,"여행 > 관광,명소 > 온천",서울 강남구 청담동 94-6,http://place.map.kakao.com/1102645396,관광명소
완남부원군이후원묘역,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",서울 강남구 자곡동 산 39-3,http://place.map.kakao.com/26094950,관광명소
봉은사 해수관음상,"여행 > 관광,명소 > 문화유적 > 불상,석불",서울 강남구 삼성동 73,http://place.map.kakao.com/17572477,관광명소
로이킴숲,"여행 > 관광,명소 > 숲",서울 강남구 개포동 156,http://place.map.kakao.com/27529620,관광명소
양재천,"여행 > 관광,명소 > 하천",서울 강남구 대치동,http://place.map.kakao.com/7997125,관광명소
봉은사 진여문,"여행 > 관광,명소 > 문화유적 > 문",서울 강남구 삼성동 77-25,http://place.map.kakao.com/17569801,관광명소
매봉산,"여행 > 관광,명소 > 산",서울 강남구 도곡동 산 179-3,http://place.map.kakao.com/573013991,관광명소
마루공원 중앙광장,"여행 > 관광,명소 > 광장",서울 강남구 개포동 18-1,http://place.map.kakao.com/27275527,관광명소
국수봉,"여행 > 관광,명소 > 산봉우리",서울 강남구 개포동 산 211-4,http://place.map.kakao.com/750999776,관광명소
서울선릉과정릉 성종선릉,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",서울 강남구 삼성동 131,http://place.map.kakao.com/1849127046,관광명소
서울명예도로 청담문화거리,"여행 > 관광,명소 > 도보여행",서울 강남구 청담동 145,http://place.map.kakao.com/1061008125,관광명소
서울테마산책길 강남구 양재천,"여행 > 관광,명소 > 도보여행",서울 강남구 대치동 513-3,http://place.map.kakao.com/1961815785,관광명소
마이아트뮤지엄,"문화,예술 > 문화시설 > 미술관",서울 강남구 대치동 944-31,http://place.map.kakao.com/1330284658,문화생활
K현대미술관,"문화,예술 > 문화시설 > 미술관",서울 강남구 신사동 666-7,http://place.map.kakao.com/154429973,문화생활
광림아트센터 BBCH홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 568-15,http://place.map.kakao.com/23520901,문화생활
코엑스 D홀,"문화,예술 > 문화시설 > 전시관",서울 강남구 삼성동 159,http://place.map.kakao.com/8106109,문화생활
백암아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 삼성동 170-5,http://place.map.kakao.com/17165962,문화생활
KT&G 상상마당 대치아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 대치동 1002,http://place.map.kakao.com/8476401,문화생활
식물관PH,"문화,예술 > 문화시설",서울 강남구 수서동 590-1,http://place.map.kakao.com/1107835167,문화생활
코엑스신한카드아티움,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 삼성동 159-9,http://place.map.kakao.com/1660169364,문화생활
송은,"문화,예술 > 문화시설 > 미술관",서울 강남구 청담동 92-9,http://place.map.kakao.com/12964941,문화생활
광림아트센터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 568-2,http://place.map.kakao.com/22555870,문화생활
코엑스 오디토리움,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 삼성동 159,http://place.map.kakao.com/15229863,문화생활
일지아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 청담동 86-7,http://place.map.kakao.com/17087789,문화생활
파르나스몰,"문화,예술 > 문화시설",서울 강남구 삼성동 159-8,http://place.map.kakao.com/25968005,문화생활
최인아책방,"문화,예술 > 도서 > 서점",서울 강남구 역삼동 696-39,http://place.map.kakao.com/500799854,문화생활
광림아트센터 장천홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 570-8,http://place.map.kakao.com/10730162,문화생활
호림아트센터,"문화,예술 > 문화시설 > 박물관",서울 강남구 신사동 651-23,http://place.map.kakao.com/26436646,문화생활
SJ쿤스트할레,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 논현동 97-22,http://place.map.kakao.com/27027521,문화생활
예림당아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 역삼동 772,http://place.map.kakao.com/8027783,문화생활
더샵갤러리,"문화,예술 > 문화시설",서울 강남구 자곡동 661-1,http://place.map.kakao.com/675379843,문화생활
클럽케이서울,"문화,예술 > 문화시설",서울 강남구 삼성동 140-4,http://place.map.kakao.com/27536422,문화생활
국가유산진흥원 한국문화의집,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 대치동 944-22,http://place.map.kakao.com/10951541,문화생활
성암아트센터,"문화,예술 > 문화시설",서울 강남구 논현동 268-22,http://place.map.kakao.com/17112974,문화생활
신한아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 역삼동 731,http://place.map.kakao.com/9173875,문화생활
윤당아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 634-10,http://place.map.kakao.com/22045591,문화생활
광야아트센터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 청담동 86,http://place.map.kakao.com/231669168,문화생활
SETEC 제1전시실,"문화,예술 > 문화시설 > 전시관",서울 강남구 대치동 514,http://place.map.kakao.com/17581441,문화생활
시티극장,"문화,예술 > 영화,영상 > 영화관",서울 강남구 역삼동 816,http://place.map.kakao.com/204596825,문화생활
슈피겐홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 삼성동 114-9,http://place.map.kakao.com/1488142904,문화생활
일상비일상의틈,"문화,예술 > 문화시설",서울 강남구 역삼동 815-5,http://place.map.kakao.com/1366906846,문화생활
메종 에르메스 도산파크,"문화,예술 > 문화시설",서울 강남구 신사동 630-26,http://place.map.kakao.com/26965172,문화생활
캐논플렉스,"문화,예술 > 사진 > 카메라판매",서울 강남구 논현동 235-14,http://place.map.kakao.com/853721596,문화생활
세일아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 역삼동 727-13,http://place.map.kakao.com/12207609,문화생활
도산공원 도산안창호기념관,"문화,예술 > 문화시설 > 기념관",서울 강남구 신사동 649-9,http://place.map.kakao.com/12728828,문화생활
삼익아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 논현동 58-3,http://place.map.kakao.com/23941255,문화생활
풍월당,"문화,예술 > 음악 > 음반,레코드샵",서울 강남구 신사동 657-37,http://place.map.kakao.com/15493954,문화생활
거암아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 504-11,http://place.map.kakao.com/1539467994,문화생활
국가무형유산전수교육관,"문화,예술 > 문화시설",서울 강남구 삼성동 112-2,http://place.map.kakao.com/19148116,문화생활
호림박물관 신사분관,"문화,예술 > 문화시설 > 박물관",서울 강남구 신사동 651-23,http://place.map.kakao.com/10987404,문화생활
강남씨어터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 역삼동 829-20,http://place.map.kakao.com/26562481,문화생활
스페이스씨,"문화,예술 > 문화시설 > 미술관",서울 강남구 신사동 627-10,http://place.map.kakao.com/8556673,문화생활
세라믹팔레스홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 일원동 713,http://place.map.kakao.com/7947233,문화생활
민속극장풍류,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 삼성동 112-2,http://place.map.kakao.com/11293855,문화생활
국제아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 579-3,http://place.map.kakao.com/772741182,문화생활
화이트큐브 서울,"문화,예술 > 문화시설 > 미술관",서울 강남구 신사동 651-24,http://place.map.kakao.com/521048277,문화생활
리엠아트센터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 논현동 164-14,http://place.map.kakao.com/1713865354,문화생활
CGV 강남,"문화,예술 > 영화,영상 > 영화관 > CGV",서울 강남구 역삼동 814-6,http://place.map.kakao.com/10811159,문화생활
메가박스 코엑스,"문화,예술 > 영화,영상 > 영화관 > 메가박스",서울 강남구 삼성동 159,http://place.map.kakao.com/7877178,문화생활
CGV 청담씨네시티,"문화,예술 > 영화,영상 > 영화관 > CGV",서울 강남구 신사동 651-21,http://place.map.kakao.com/14718298,문화생활
CGV씨네드쉐프 압구정,"문화,예술 > 영화,영상 > 영화관 > CGV",서울 강남구 신사동 602,http://place.map.kakao.com/7973004,문화생활
CGV 압구정 본관,"문화,예술 > 영화,영상 > 영화관 > CGV",서울 강남구 신사동 603-2,http://place.map.kakao.com/1960427056,문화생활
